,Difficulty,ExerciseName,MuscleGroup,Reps,Score,Set
4695,beginner,Single-leg lying cross-over stretch,abductors,4,0.6,3
4696,beginner,Single-leg lying cross-over stretch,abductors,5,0.65,3
4697,beginner,Single-leg lying cross-over stretch,abductors,6,0.7,3
4698,beginner,Single-leg lying cross-over stretch,abductors,7,0.75,3
4699,beginner,Single-leg lying cross-over stretch,abductors,8,0.8,3
4700,beginner,Single-leg lying cross-over stretch,abductors,9,0.85,3
4701,beginner,Single-leg lying cross-over stretch,abductors,10,0.9,3
4702,beginner,Single-leg lying cross-over stretch,abductors,11,0.95,3
4703,beginner,Single-leg lying cross-over stretch,abductors,12,1,3
4704,beginner,Single-leg lying cross-over stretch,abductors,13,0.95,3
4705,beginner,Single-leg lying cross-over stretch,abductors,14,0.9,3
4706,beginner,Single-leg lying cross-over stretch,abductors,15,0.85,3
4707,beginner,Single-leg lying cross-over stretch,abductors,16,0.8,3
4708,beginner,Single-leg lying cross-over stretch,abductors,17,0.75,3
4709,beginner,Single-leg lying cross-over stretch,abductors,18,0.7,3
4710,beginner,Single-leg lying cross-over stretch,abductors,19,0.65,3
4711,beginner,Single-leg lying cross-over stretch,abductors,20,0.6,3
4712,beginner,Single-leg lying cross-over stretch,abductors,21,0.55,3
4713,beginner,Single-leg lying cross-over stretch,abductors,22,0.5,3
4714,beginner,Single-leg lying cross-over stretch,abductors,23,0.45,3
4715,beginner,Single-leg lying cross-over stretch,abductors,24,0.4,3
4716,beginner,Single-leg lying cross-over stretch,abductors,25,0.35,3
4717,beginner,Single-leg lying cross-over stretch,abductors,26,0.3,3
4718,beginner,Single-leg lying cross-over stretch,abductors,27,0.25,3
4719,beginner,Single-leg lying cross-over stretch,abductors,28,0.2,3
4720,beginner,Single-leg lying cross-over stretch,abductors,29,0.15,3
4721,beginner,Single-leg lying cross-over stretch,abductors,1,0.25,4
4722,beginner,Single-leg lying cross-over stretch,abductors,2,0.3,4
4723,beginner,Single-leg lying cross-over stretch,abductors,3,0.35,4
4724,beginner,Single-leg lying cross-over stretch,abductors,4,0.4,4
4725,beginner,Single-leg lying cross-over stretch,abductors,5,0.45,4
4726,beginner,Single-leg lying cross-over stretch,abductors,6,0.5,4
4727,beginner,Single-leg lying cross-over stretch,abductors,7,0.55,4
4728,beginner,Single-leg lying cross-over stretch,abductors,8,0.6,4
4729,beginner,Single-leg lying cross-over stretch,abductors,9,0.65,4
4730,beginner,Single-leg lying cross-over stretch,abductors,10,0.7,4
4731,beginner,Single-leg lying cross-over stretch,abductors,11,0.75,4
4732,beginner,Single-leg lying cross-over stretch,abductors,12,0.8,4
4733,beginner,Single-leg lying cross-over stretch,abductors,13,0.75,4
4734,beginner,Single-leg lying cross-over stretch,abductors,14,0.7,4
4735,beginner,Single-leg lying cross-over stretch,abductors,15,0.65,4
4736,beginner,Single-leg lying cross-over stretch,abductors,16,0.6,4
4737,beginner,Single-leg lying cross-over stretch,abductors,17,0.55,4
4738,beginner,Single-leg lying cross-over stretch,abductors,18,0.5,4
4739,beginner,Single-leg lying cross-over stretch,abductors,19,0.45,4
4740,beginner,Single-leg lying cross-over stretch,abductors,20,0.4,4
4741,beginner,Single-leg lying cross-over stretch,abductors,21,0.35,4
4742,beginner,Single-leg lying cross-over stretch,abductors,22,0.3,4
4743,beginner,Single-leg lying cross-over stretch,abductors,23,0.25,4
4744,beginner,Single-leg lying cross-over stretch,abductors,24,0.2,4
4745,beginner,Single-leg lying cross-over stretch,abductors,25,0.15,4
4746,beginner,Single-leg lying cross-over stretch,abductors,26,0.1,4
4747,beginner,Single-leg lying cross-over stretch,abductors,27,0.05,4
4748,beginner,Single-leg lying cross-over stretch,abductors,28,-5.55E-17,4
4749,beginner,Single-leg lying cross-over stretch,abductors,29,-0.05,4
4750,beginner,Single-leg lying cross-over stretch,abductors,1,0.05,5
4751,beginner,Single-leg lying cross-over stretch,abductors,2,0.1,5
4752,beginner,Single-leg lying cross-over stretch,abductors,3,0.15,5
4753,beginner,Single-leg lying cross-over stretch,abductors,4,0.2,5
4754,beginner,Single-leg lying cross-over stretch,abductors,5,0.25,5
4755,beginner,Single-leg lying cross-over stretch,abductors,6,0.3,5
4756,beginner,Single-leg lying cross-over stretch,abductors,7,0.35,5
4757,beginner,Single-leg lying cross-over stretch,abductors,8,0.4,5
4758,beginner,Single-leg lying cross-over stretch,abductors,9,0.45,5
4759,beginner,Single-leg lying cross-over stretch,abductors,10,0.5,5
4760,beginner,Single-leg lying cross-over stretch,abductors,11,0.55,5
4761,beginner,Single-leg lying cross-over stretch,abductors,12,0.6,5
4762,beginner,Single-leg lying cross-over stretch,abductors,13,0.55,5
4763,beginner,Single-leg lying cross-over stretch,abductors,14,0.5,5
4764,beginner,Single-leg lying cross-over stretch,abductors,15,0.45,5
4765,beginner,Single-leg lying cross-over stretch,abductors,16,0.4,5
4766,beginner,Single-leg lying cross-over stretch,abductors,17,0.35,5
4767,beginner,Single-leg lying cross-over stretch,abductors,18,0.3,5
4768,beginner,Single-leg lying cross-over stretch,abductors,19,0.25,5
4769,beginner,Single-leg lying cross-over stretch,abductors,20,0.2,5
4770,beginner,Single-leg lying cross-over stretch,abductors,21,0.15,5
4771,beginner,Single-leg lying cross-over stretch,abductors,22,0.1,5
4772,beginner,Single-leg lying cross-over stretch,abductors,23,0.05,5
4773,beginner,Single-leg lying cross-over stretch,abductors,24,0,5
4774,beginner,Single-leg lying cross-over stretch,abductors,25,-0.05,5
4775,beginner,Single-leg lying cross-over stretch,abductors,26,-0.1,5
4776,beginner,Single-leg lying cross-over stretch,abductors,27,-0.15,5
4777,beginner,Single-leg lying cross-over stretch,abductors,28,-0.2,5
4778,beginner,Single-leg lying cross-over stretch,abductors,29,-0.25,5
4779,intermediate,Thigh adductor,adductors,1,0.05,1
4780,intermediate,Thigh adductor,adductors,2,0.1,1
4781,intermediate,Thigh adductor,adductors,3,0.15,1
4782,intermediate,Thigh adductor,adductors,4,0.2,1
4783,intermediate,Thigh adductor,adductors,5,0.25,1
4784,intermediate,Thigh adductor,adductors,6,0.3,1
4785,intermediate,Thigh adductor,adductors,7,0.35,1
4786,intermediate,Thigh adductor,adductors,8,0.4,1
4787,intermediate,Thigh adductor,adductors,9,0.45,1
4788,intermediate,Thigh adductor,adductors,10,0.5,1
4789,intermediate,Thigh adductor,adductors,11,0.55,1
4790,intermediate,Thigh adductor,adductors,12,0.6,1
4791,intermediate,Thigh adductor,adductors,13,0.55,1
4792,intermediate,Thigh adductor,adductors,14,0.5,1
4793,intermediate,Thigh adductor,adductors,15,0.45,1
4794,intermediate,Thigh adductor,adductors,16,0.4,1
4795,intermediate,Thigh adductor,adductors,17,0.35,1
4796,intermediate,Thigh adductor,adductors,18,0.3,1
4797,intermediate,Thigh adductor,adductors,19,0.25,1
4798,intermediate,Thigh adductor,adductors,20,0.2,1
4799,intermediate,Thigh adductor,adductors,21,0.15,1
4800,intermediate,Thigh adductor,adductors,22,0.1,1
4801,intermediate,Thigh adductor,adductors,23,0.05,1
4802,intermediate,Thigh adductor,adductors,24,0,1
4803,intermediate,Thigh adductor,adductors,25,-0.05,1
4804,intermediate,Thigh adductor,adductors,26,-0.1,1
4805,intermediate,Thigh adductor,adductors,27,-0.15,1
4806,intermediate,Thigh adductor,adductors,28,-0.2,1
4807,intermediate,Thigh adductor,adductors,29,-0.25,1
4808,intermediate,Thigh adductor,adductors,1,0.25,2
4809,intermediate,Thigh adductor,adductors,2,0.3,2
4810,intermediate,Thigh adductor,adductors,3,0.35,2
4811,intermediate,Thigh adductor,adductors,4,0.4,2
4812,intermediate,Thigh adductor,adductors,5,0.45,2
4813,intermediate,Thigh adductor,adductors,6,0.5,2
4814,intermediate,Thigh adductor,adductors,7,0.55,2
4815,intermediate,Thigh adductor,adductors,8,0.6,2
4816,intermediate,Thigh adductor,adductors,9,0.65,2
4817,intermediate,Thigh adductor,adductors,10,0.7,2
4818,intermediate,Thigh adductor,adductors,11,0.75,2
4819,intermediate,Thigh adductor,adductors,12,0.8,2
4820,intermediate,Thigh adductor,adductors,13,0.75,2
4821,intermediate,Thigh adductor,adductors,14,0.7,2
4822,intermediate,Thigh adductor,adductors,15,0.65,2
4823,intermediate,Thigh adductor,adductors,16,0.6,2
4824,intermediate,Thigh adductor,adductors,17,0.55,2
4825,intermediate,Thigh adductor,adductors,18,0.5,2
4826,intermediate,Thigh adductor,adductors,19,0.45,2
4827,intermediate,Thigh adductor,adductors,20,0.4,2
4828,intermediate,Thigh adductor,adductors,21,0.35,2
4829,intermediate,Thigh adductor,adductors,22,0.3,2
4830,intermediate,Thigh adductor,adductors,23,0.25,2
4831,intermediate,Thigh adductor,adductors,24,0.2,2
4832,intermediate,Thigh adductor,adductors,25,0.15,2
4833,intermediate,Thigh adductor,adductors,26,0.1,2
4834,intermediate,Thigh adductor,adductors,27,0.05,2
4835,intermediate,Thigh adductor,adductors,28,-5.55E-17,2
4836,intermediate,Thigh adductor,adductors,29,-0.05,2
4837,intermediate,Thigh adductor,adductors,1,0.45,3
4838,intermediate,Thigh adductor,adductors,2,0.5,3
4839,intermediate,Thigh adductor,adductors,3,0.55,3
4840,intermediate,Thigh adductor,adductors,4,0.6,3
4841,intermediate,Thigh adductor,adductors,5,0.65,3
4842,intermediate,Thigh adductor,adductors,6,0.7,3
4843,intermediate,Thigh adductor,adductors,7,0.75,3
4844,intermediate,Thigh adductor,adductors,8,0.8,3
4845,intermediate,Thigh adductor,adductors,9,0.85,3
4846,intermediate,Thigh adductor,adductors,10,0.9,3
4847,intermediate,Thigh adductor,adductors,11,0.95,3
4848,intermediate,Thigh adductor,adductors,12,1,3
4849,intermediate,Thigh adductor,adductors,13,0.95,3
4850,intermediate,Thigh adductor,adductors,14,0.9,3
4851,intermediate,Thigh adductor,adductors,15,0.85,3
4852,intermediate,Thigh adductor,adductors,16,0.8,3
4853,intermediate,Thigh adductor,adductors,17,0.75,3
4854,intermediate,Thigh adductor,adductors,18,0.7,3
4855,intermediate,Thigh adductor,adductors,19,0.65,3
4856,intermediate,Thigh adductor,adductors,20,0.6,3
4857,intermediate,Thigh adductor,adductors,21,0.55,3
4858,intermediate,Thigh adductor,adductors,22,0.5,3
4859,intermediate,Thigh adductor,adductors,23,0.45,3
4860,intermediate,Thigh adductor,adductors,24,0.4,3
4861,intermediate,Thigh adductor,adductors,25,0.35,3
4862,intermediate,Thigh adductor,adductors,26,0.3,3
4863,intermediate,Thigh adductor,adductors,27,0.25,3
4864,intermediate,Thigh adductor,adductors,28,0.2,3
4865,intermediate,Thigh adductor,adductors,29,0.15,3
4866,intermediate,Thigh adductor,adductors,1,0.25,4
4867,intermediate,Thigh adductor,adductors,2,0.3,4
4868,intermediate,Thigh adductor,adductors,3,0.35,4
4869,intermediate,Thigh adductor,adductors,4,0.4,4
4870,intermediate,Thigh adductor,adductors,5,0.45,4
4871,intermediate,Thigh adductor,adductors,6,0.5,4
4872,intermediate,Thigh adductor,adductors,7,0.55,4
4873,intermediate,Thigh adductor,adductors,8,0.6,4
4874,intermediate,Thigh adductor,adductors,9,0.65,4
4875,intermediate,Thigh adductor,adductors,10,0.7,4
4876,intermediate,Thigh adductor,adductors,11,0.75,4
4877,intermediate,Thigh adductor,adductors,12,0.8,4
4878,intermediate,Thigh adductor,adductors,13,0.75,4
4879,intermediate,Thigh adductor,adductors,14,0.7,4
4880,intermediate,Thigh adductor,adductors,15,0.65,4
4881,intermediate,Thigh adductor,adductors,16,0.6,4
4882,intermediate,Thigh adductor,adductors,17,0.55,4
4883,intermediate,Thigh adductor,adductors,18,0.5,4
4884,intermediate,Thigh adductor,adductors,19,0.45,4
4885,intermediate,Thigh adductor,adductors,20,0.4,4
4886,intermediate,Thigh adductor,adductors,21,0.35,4
4887,intermediate,Thigh adductor,adductors,22,0.3,4
4888,intermediate,Thigh adductor,adductors,23,0.25,4
4889,intermediate,Thigh adductor,adductors,24,0.2,4
4890,intermediate,Thigh adductor,adductors,25,0.15,4
4891,intermediate,Thigh adductor,adductors,26,0.1,4
4892,intermediate,Thigh adductor,adductors,27,0.05,4
4893,intermediate,Thigh adductor,adductors,28,-5.55E-17,4
4894,intermediate,Thigh adductor,adductors,29,-0.05,4
4895,intermediate,Thigh adductor,adductors,1,0.05,5
4896,intermediate,Thigh adductor,adductors,2,0.1,5
4897,intermediate,Thigh adductor,adductors,3,0.15,5
4898,intermediate,Thigh adductor,adductors,4,0.2,5
4899,intermediate,Thigh adductor,adductors,5,0.25,5
4900,intermediate,Thigh adductor,adductors,6,0.3,5
4901,intermediate,Thigh adductor,adductors,7,0.35,5
4902,intermediate,Thigh adductor,adductors,8,0.4,5
4903,intermediate,Thigh adductor,adductors,9,0.45,5
4904,intermediate,Thigh adductor,adductors,10,0.5,5
4905,intermediate,Thigh adductor,adductors,11,0.55,5
4906,intermediate,Thigh adductor,adductors,12,0.6,5
4907,intermediate,Thigh adductor,adductors,13,0.55,5
4908,intermediate,Thigh adductor,adductors,14,0.5,5
4909,intermediate,Thigh adductor,adductors,15,0.45,5
4910,intermediate,Thigh adductor,adductors,16,0.4,5
4911,intermediate,Thigh adductor,adductors,17,0.35,5
4912,intermediate,Thigh adductor,adductors,18,0.3,5
4913,intermediate,Thigh adductor,adductors,19,0.25,5
4914,intermediate,Thigh adductor,adductors,20,0.2,5
4915,intermediate,Thigh adductor,adductors,21,0.15,5
4916,intermediate,Thigh adductor,adductors,22,0.1,5
4917,intermediate,Thigh adductor,adductors,23,0.05,5
4918,intermediate,Thigh adductor,adductors,24,0,5
4919,intermediate,Thigh adductor,adductors,25,-0.05,5
4920,intermediate,Thigh adductor,adductors,26,-0.1,5
4921,intermediate,Thigh adductor,adductors,27,-0.15,5
4922,intermediate,Thigh adductor,adductors,28,-0.2,5
4923,intermediate,Thigh adductor,adductors,29,-0.25,5
4924,beginner,Groiners,adductors,1,0.05,1
4925,beginner,Groiners,adductors,2,0.1,1
4926,beginner,Groiners,adductors,3,0.15,1
4927,beginner,Groiners,adductors,4,0.2,1
4928,beginner,Groiners,adductors,5,0.25,1
4929,beginner,Groiners,adductors,6,0.3,1
4930,beginner,Groiners,adductors,7,0.35,1
4931,beginner,Groiners,adductors,8,0.4,1
4932,beginner,Groiners,adductors,9,0.45,1
4933,beginner,Groiners,adductors,10,0.5,1
4934,beginner,Groiners,adductors,11,0.55,1
4935,beginner,Groiners,adductors,12,0.6,1
4936,beginner,Groiners,adductors,13,0.55,1
4937,beginner,Groiners,adductors,14,0.5,1
4938,beginner,Groiners,adductors,15,0.45,1
4939,beginner,Groiners,adductors,16,0.4,1
4940,beginner,Groiners,adductors,17,0.35,1
4941,beginner,Groiners,adductors,18,0.3,1
4942,beginner,Groiners,adductors,19,0.25,1
4943,beginner,Groiners,adductors,20,0.2,1
4944,beginner,Groiners,adductors,21,0.15,1
4945,beginner,Groiners,adductors,22,0.1,1
4946,beginner,Groiners,adductors,23,0.05,1
4947,beginner,Groiners,adductors,24,0,1
4948,beginner,Groiners,adductors,25,-0.05,1
4949,beginner,Groiners,adductors,26,-0.1,1
4950,beginner,Groiners,adductors,27,-0.15,1
4951,beginner,Groiners,adductors,28,-0.2,1
4952,beginner,Groiners,adductors,29,-0.25,1
4953,beginner,Groiners,adductors,1,0.25,2
4954,beginner,Groiners,adductors,2,0.3,2
4955,beginner,Groiners,adductors,3,0.35,2
4956,beginner,Groiners,adductors,4,0.4,2
4957,beginner,Groiners,adductors,5,0.45,2
4958,beginner,Groiners,adductors,6,0.5,2
4959,beginner,Groiners,adductors,7,0.55,2
4960,beginner,Groiners,adductors,8,0.6,2
4961,beginner,Groiners,adductors,9,0.65,2
4962,beginner,Groiners,adductors,10,0.7,2
4963,beginner,Groiners,adductors,11,0.75,2
4964,beginner,Groiners,adductors,12,0.8,2
4965,beginner,Groiners,adductors,13,0.75,2
4966,beginner,Groiners,adductors,14,0.7,2
4967,beginner,Groiners,adductors,15,0.65,2
4968,beginner,Groiners,adductors,16,0.6,2
4969,beginner,Groiners,adductors,17,0.55,2
4970,beginner,Groiners,adductors,18,0.5,2
4971,beginner,Groiners,adductors,19,0.45,2
4972,beginner,Groiners,adductors,20,0.4,2
4973,beginner,Groiners,adductors,21,0.35,2
4974,beginner,Groiners,adductors,22,0.3,2
4975,beginner,Groiners,adductors,23,0.25,2
4976,beginner,Groiners,adductors,24,0.2,2
4977,beginner,Groiners,adductors,25,0.15,2
4978,beginner,Groiners,adductors,26,0.1,2
4979,beginner,Groiners,adductors,27,0.05,2
4980,beginner,Groiners,adductors,28,-5.55E-17,2
4981,beginner,Groiners,adductors,29,-0.05,2
4982,beginner,Groiners,adductors,1,0.45,3
4983,beginner,Groiners,adductors,2,0.5,3
4984,beginner,Groiners,adductors,3,0.55,3
4985,beginner,Groiners,adductors,4,0.6,3
4986,beginner,Groiners,adductors,5,0.65,3
4987,beginner,Groiners,adductors,6,0.7,3
4988,beginner,Groiners,adductors,7,0.75,3
4989,beginner,Groiners,adductors,8,0.8,3
4990,beginner,Groiners,adductors,9,0.85,3
4991,beginner,Groiners,adductors,10,0.9,3
4992,beginner,Groiners,adductors,11,0.95,3
4993,beginner,Groiners,adductors,12,1,3
4994,beginner,Groiners,adductors,13,0.95,3
4995,beginner,Groiners,adductors,14,0.9,3
4996,beginner,Groiners,adductors,15,0.85,3
4997,beginner,Groiners,adductors,16,0.8,3
4998,beginner,Groiners,adductors,17,0.75,3
4999,beginner,Groiners,adductors,18,0.7,3
5000,beginner,Groiners,adductors,19,0.65,3
5001,beginner,Groiners,adductors,20,0.6,3
5002,beginner,Groiners,adductors,21,0.55,3
5003,beginner,Groiners,adductors,22,0.5,3
5004,beginner,Groiners,adductors,23,0.45,3
5005,beginner,Groiners,adductors,24,0.4,3
5006,beginner,Groiners,adductors,25,0.35,3
5007,beginner,Groiners,adductors,26,0.3,3
5008,beginner,Groiners,adductors,27,0.25,3
5009,beginner,Groiners,adductors,28,0.2,3
5010,beginner,Groiners,adductors,29,0.15,3
5011,beginner,Groiners,adductors,1,0.25,4
5012,beginner,Groiners,adductors,2,0.3,4
5013,beginner,Groiners,adductors,3,0.35,4
5014,beginner,Groiners,adductors,4,0.4,4
5015,beginner,Groiners,adductors,5,0.45,4
5016,beginner,Groiners,adductors,6,0.5,4
5017,beginner,Groiners,adductors,7,0.55,4
5018,beginner,Groiners,adductors,8,0.6,4
5019,beginner,Groiners,adductors,9,0.65,4
5020,beginner,Groiners,adductors,10,0.7,4
5021,beginner,Groiners,adductors,11,0.75,4
5022,beginner,Groiners,adductors,12,0.8,4
5023,beginner,Groiners,adductors,13,0.75,4
5024,beginner,Groiners,adductors,14,0.7,4
5025,beginner,Groiners,adductors,15,0.65,4
5026,beginner,Groiners,adductors,16,0.6,4
5027,beginner,Groiners,adductors,17,0.55,4
5028,beginner,Groiners,adductors,18,0.5,4
5029,beginner,Groiners,adductors,19,0.45,4
5030,beginner,Groiners,adductors,20,0.4,4
5031,beginner,Groiners,adductors,21,0.35,4
5032,beginner,Groiners,adductors,22,0.3,4
5033,beginner,Groiners,adductors,23,0.25,4
5034,beginner,Groiners,adductors,24,0.2,4
5035,beginner,Groiners,adductors,25,0.15,4
5036,beginner,Groiners,adductors,26,0.1,4
5037,beginner,Groiners,adductors,27,0.05,4
5038,beginner,Groiners,adductors,28,-5.55E-17,4
5039,beginner,Groiners,adductors,29,-0.05,4
5040,beginner,Groiners,adductors,1,0.05,5
5041,beginner,Groiners,adductors,2,0.1,5
